전시장명,참고,위도,경도,사이트주소,운영시간,운영시간,무료주차여부,유료주차여부,휠체어,장애인화장실여부,안내견동반가능여부,점자,오디어해설
FCLTY_NM,CTGRY_ONE_NM,LC_LA,LC_LO,HMPG_URL,RSTDE_GUID_CN,OPER_TIME,FRE_PARKNG_AT,CHGD_PARKNG_AT,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT
호원아트홀,전시/공연,37.5262902,127.130305,crimcnmjk.cafe24.com/bbs/board.php?bo_table=board0104&wr_id=1,,,N,Y,N,Y,Y,Y,N
호접치자연팜,문화관광/명소,35.02990628,127.319937,,,,N,N,N,N,N,N,N
호텔리조트레스토랑산업전,전시/공연,37.66893348,126.745803,,,,N,N,N,N,N,N,N
호텔아쿠아팰리스워터파크,레저/체육/공원,35.15412814,129.118816,www.aquapalace.co.kr/water/water_park.php,무휴,10:00-19:00,Y,N,N,Y,N,N,N
호텔이매지너리,전시/공연,37.59513292,127.000404,hotelimaginary.com/,,,N,N,N,N,N,N,N
호텔인터불고원주GC,레저/체육/공원,37.33272787,127.974476,ibgolfclub.com/,,"TEE OFF: 일출시간 - 19:30
골프연습장: 17:00 이전 100분, 17:00 이후 70분, 쿠폰회원은 1장 100분",Y,N,Y,Y,N,Y,N
호포야구장,레저/체육/공원,35.28658729,129.016697,,,,N,N,N,N,N,N,N
혼인지,문화관광/명소,33.41605785,126.895065,,,08:00 - 17:00,Y,N,N,Y,N,N,N
홀로그램극장광주,전시/공연,35.14790588,126.907897,www.gjcf.or.kr/cf/space/art.do,"일요일, 월요일, 공휴일(빨간날)",,Y,N,N,Y,Y,N,N
홀통유원지,문화관광/명소,35.05991111,126.33332,,,,Y,N,N,N,N,N,N
홀통해수욕장,문화관광/명소,35.05347084,126.358444,,,,Y,N,N,N,Y,N,N
홈테이블데코페어,전시/공연,37.51182391,127.059159,www.hometabledeco.com/ko-kr.html,,2022. 12.1(목) ~4(일) 10:00 ~ 19:00 ,Y,Y,Y,Y,Y,Y,Y
홈플러스소극장,전시/공연,36.78714381,127.120546,homeart.modoo.at/?link=6ytq0miw,,,Y,N,Y,Y,N,Y,N
홍길동우드랜드,문화관광/명소,35.33815235,126.868264,,,,N,N,N,N,N,N,N
홍길동전시관,전시/공연,35.31862071,126.726558,www.jangseong.go.kr/home/honggildong,연중무휴,매일 14:00~다음날 12:00,N,N,N,N,N,N,N
홍대난타극장,전시/공연,37.55319621,126.921175,www.nanta.co.kr:452/,,,N,N,N,N,Y,Y,N
홍대용과학관,전시/공연,36.73961936,127.295599,www.cheonan.go.kr/damheon.do,"매주 월요일(공휴일과 겹치는 경우 그 다음 날), 1월 1일, 명절(설날, 추석)과 명절 전날","동절기(10월 1일~2월 말)        하절기(3월 1일~9월 30일)
천체투영관        10:00~21:00        10:00~22:00
관측실               14:00~21:00        15:00~22:00
전시관                                10:00~18:00
매표시간 : 마감시간 1시간 전까지
야간프로그램은 사전예약제로 운영됩니다",Y,N,Y,Y,Y,Y,N
홍대컨텐츠라운지RUR,전시/공연,37.55513265,126.928114,loungerur.modoo.at/,,매일 11:00 - 22:00,N,N,N,N,N,N,N
홍도해수욕장,문화관광/명소,34.68608285,125.19235,,,,N,N,N,N,N,N,N
홍류동석벽제시,문화관광/명소,35.78451,128.110292,,,,N,N,N,N,Y,N,N
홍명프리존,전시/공연,36.32627689,127.430365,,,,N,N,N,N,N,N,N
홍사소극장,전시/공연,37.58673179,127.001916,cafe.daum.net/hongsaa,,,N,N,N,N,N,N,Y
홍산지질과학박물관,전시/공연,36.71037337,127.579378,,,"목요일, 토요일 10:00~18:00(전화 예약요망)",N,N,N,N,N,N,N
홍성신금성,문화관광/명소,36.53944862,126.554845,,,,N,N,N,N,N,N,N
홍성장곡산성,문화관광/명소,36.49281888,126.728914,,,,N,N,N,N,N,N,N
홍암나철기념관,전시/공연,34.83978732,127.306184,,매주 월요일,"하절기(3월-11월) 9:00 ~ 18:00,
동절기(12월-2월) 9:00 ~ 17:00",N,N,N,N,N,N,N
홍예공원,레저/체육/공원,36.65456194,126.665506,,무휴,00:00~24:00,Y,N,N,N,Y,N,N
홍예미술관,전시/공연,37.39871526,127.436414,,,,N,N,N,N,N,N,N
홍용호주교기념관,전시/공연,37.51927284,126.681615,,,,N,N,N,N,N,N,N
홍익대대학로아트센터소극장,전시/공연,37.57655858,127.00145,www.hongikartcenter.com/main.do,무휴,10:00~22:00,N,Y,Y,Y,Y,Y,Y
홍익대학교박물관,전시/공연,37.55251925,126.924991,museum.hongik.ac.kr/html/,"매주 토요일, 일요일, 월요일 정기휴무
09/09~09/11 추선 연휴 휴무",13:00-17:00,N,Y,Y,Y,Y,N,Y
홍익대학교현대미술관,전시/공연,37.55251925,126.924991,homa.hongik.ac.kr/,"매주 토,일","1관 : 월요일 ~ 금요일 10:00~18:00
2관 : 화요일 ~ 일요일 10:00~18:00",N,Y,Y,Y,Y,N,N
홍익수목원,문화관광/명소,33.30022211,126.632876,,,,N,N,N,N,N,N,N
홍자은미술관,전시/공연,38.06355057,127.101477,,,,N,N,N,N,N,N,N
홍주들꽃사랑연구회,문화관광/명소,36.61021651,126.672642,,,,N,N,N,N,N,N,N
홍주문화회관,전시/공연,36.59477042,126.651896,art.hongseong.go.kr/,주말(공연에따라 달라질 수 있음),09-22:00,Y,N,N,Y,Y,Y,N
홍주성,문화관광/명소,36.59981017,126.660438,,,,Y,N,N,N,N,N,N
홍주성역사관,전시/공연,36.60019877,126.66092,history.hongseong.go.kr/,"신정(1월 1일), 추석, 설날 휴무
월요일이 휴일인 경우 월요일 운영, 그 다음날 대체휴무","하절기(3월~10월) 09:00 - 18:00
동절기(11월~2월) 09:00 - 17:00",Y,N,Y,Y,Y,Y,N
홍주종합경기장,레저/체육/공원,36.60852241,126.643479,www.hongseong.go.kr/kor/sub04_070201.do,,,N,N,N,N,N,N,N
홍진임시의정원의장기념전시실,전시/공연,37.53291197,126.916404,www.nanet.go.kr,"매월 둘째,넷째 토요일, 법정공휴일","월-금 09:00~21:00
토-일 09:00~17:00",N,N,Y,Y,Y,N,Y
홍천강변유원지,문화관광/명소,37.69871406,127.708637,,,,N,N,N,N,Y,N,N
홍천무궁화수목원,문화관광/명소,37.72356273,127.833294,www.hongcheon.go.kr/mugunghwa,연중무휴 ( 제외),"하절기(3월 ~ 10월) 09:00 ~ 18:00
   - 동절기(11월 ~ 2월) 09:00 ~ 17:00",Y,N,N,N,Y,N,N
홍천문화예술회관,전시/공연,37.68896743,127.895471,www.hccf.or.kr/,,,Y,N,Y,Y,Y,Y,N
홍천문화원,전시/공연,37.68195853,127.874273,www.hccc.co.kr/,,,Y,N,N,Y,Y,Y,N
홍천미술관,전시/공연,37.69461263,127.888511,,매주 월요일,09:00 - 17:00 ,Y,N,Y,Y,N,Y,N
홍천박물관,전시/공연,37.68230738,127.872401,www.hongcheon.go.kr/museum/,월 정기휴무 (매주 월요일),"금 09:00 - 18:00
토 09:00 - 18:00
일 09:00 - 18:00
화 09:00 - 18:00
수 09:00 - 18:00
목 09:00 - 18:00",Y,N,N,Y,Y,Y,Y
홍천생명건강과학관,전시/공연,37.67909826,127.880585,www.hongcheon.go.kr/sciencecenter/index.do,매주월요일,"화 09:00 - 18:00
수 09:00 - 18:00
목 09:00 - 18:00
금 09:00 - 18:00
토 09:00 - 18:00
일 09:00 - 18:00
- 매표 17:00/월요일이 공휴일인 경우 그 다음날 휴관",Y,N,N,Y,Y,Y,N
홍천종합운동장,레저/체육/공원,37.70788595,127.904809,www.hongcheon.go.kr/www/contents.do?key=398,,,Y,N,N,N,Y,N,N
홍천파3골프랜드,레저/체육/공원,37.66737873,127.851784,hcpar3golf.modoo.at/,,06:00 - 18:00,Y,N,N,N,N,N,N
홍콩공작소,전시/공연,37.768993,128.892513,hongkongart.blog.me,"매주 일요일 월요일, 공휴일",11:00 - 20:30,N,N,N,N,N,N,N
홍티아트센터,전시/공연,35.06214744,128.958708,linktr.ee/hongtiartcenter,"매주 일요일, 토요일은 전시나 행사가 있는경우에만 운영",월~토 10:00~18:00,Y,N,N,N,Y,N,N
홍티예술촌,전시/공연,35.06128741,128.961112,,주말 및 공휴일,평일 10:00 - 18:00,N,N,N,N,N,N,N
화강문화센터공연장,전시/공연,38.24506308,127.42747,hwagang.or.kr/,,,Y,N,N,Y,Y,N,N
화교역사관,전시/공연,37.47350117,126.61916,,매주 월요일,"09:00 ~ 18:00, 17:30 입장마감",N,Y,N,N,N,N,N
화도강변구장,레저/체육/공원,37.64755249,127.366157,,,,Y,N,N,N,Y,N,N
화도진문화원,전시/공연,37.48228578,126.646411,hdjcc.or.kr/user/index.php,매주 주말,09:00-18:00,Y,N,N,Y,N,Y,N
화도진전시관,전시/공연,37.48147946,126.628353,,연중무휴,09:00~18:00,Y,N,N,N,N,N,N
화랑대역사전시관,전시/공연,37.62425459,127.093283,www.nowon.kr/www/info/info1/info1_06/info1_06_04.jsp,"매주 월요일, 공휴일 다음날(다음날이 주말: 개관), 1월 1일, 추석 설날 연휴기간",화요일~일요일(10:00∼18:00),Y,N,N,N,Y,Y,N
화랑미술제,전시/공연,37.49567866,127.071912,koreagalleries.or.kr/galleries-art-fair/,,"2022. 3. 17 (목) ? 19 (토) 11:00 ? 19:30
2022. 3. 20 (일) 11:00 ? 17:00
*전시장 입장은 관람종료 30분 전까지 가능합니다",N,N,N,N,N,N,N
화랑유원지,문화관광/명소,37.32308895,126.816187,www.ansan.go.kr/danwongu/common/cntnts/selectContents.do?cntnts_id=C0000411,,,Y,N,N,Y,Y,Y,Y
화랑포,문화관광/명소,34.16161685,126.855272,,,,N,N,N,N,N,N,N
화명구민운동장,레저/체육/공원,35.24009858,129.006032,,무휴,상시개방,N,Y,N,N,N,N,N
화명생태공원,레저/체육/공원,35.22236871,129.000677,www.busan.go.kr/nakdong/hwamyungpark01,연중무휴,06:00-21:00,Y,N,N,Y,Y,N,N
화명수목원,문화관광/명소,35.25101109,129.04266,www.busan.go.kr/green,"월요일 휴무 (월요일이 공휴일인 경우 다음날 휴무)
(1월1일, 설날, 추석 휴무)","매일 09:00 - 17:00 11월~2월 
매일 09:00 - 18:00 3월~10월
1시간 전 입장 마감",Y,N,Y,Y,Y,N,N
화봉책박물관,전시/공연,37.57306784,126.985219,www.hwabong.com/,"토, 일",10:00 - 19:00,N,N,N,Y,Y,N,N
화산산성,문화관광/명소,36.09830933,128.781367,www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_2_0&ccbaCpno=2333700470000,연중무휴,상시개방,N,N,N,N,Y,N,N
화산CC,레저/체육/공원,37.14797819,127.232276,www.hwasancc.com/,,,Y,N,N,N,N,N,N
화살머리고지평화기념관(2023년1월예정),전시/공연,38.2873573,127.113467,,,,N,N,N,N,N,N,N
화상대강변유원지,문화관광/명소,37.80545861,128.04367,,,,Y,N,N,N,Y,N,N
화서기념관,전시/공연,37.63942665,127.4271,www.yp21.go.kr/museumhub/index.do," 매주 월요일·금요일, 1월 1일, 설날·추석 당일","하절기(3월~10월): 09:30 ~18:00
동절기(11월~2월) : 09:30 ~17:00",Y,N,N,N,N,N,N
화석문화재전시관,전시/공연,35.20138088,128.225743,gnse.gne.go.kr,월요일 휴무 공휴일 포함 ,"10:00~12:00 / 13:00~17:00
입장 마감 : 16:00 (전화문의)",Y,N,Y,Y,Y,Y,Y
화성달팽이,문화관광/명소,37.15569758,126.977049,,"주말휴무
10/03 개천절, 10/09 한글날, 10/10 대체공휴일(한글날) 휴무",평일 10:00 - 18:00,N,N,N,N,N,N,N
화성독립운동기념관(2023년4월예정),전시/공연,37.12583905,126.891951,,,,N,N,N,N,N,N,N
화성드림파크,레저/체육/공원,37.04782147,126.761568,tour.hscity.go.kr/Dreampark,,07:00 - 22:00,Y,Y,N,Y,Y,Y,N
화성상록GC,레저/체육/공원,37.19708558,127.133413,www.sangnokresort.co.kr/main.do?skskType=hc,,,Y,N,N,Y,N,N,N
화성시공예문화관,전시/공연,37.04309832,126.754194,,월 정기휴무 (매주 월요일),"금 10:00 - 18:00 토 10:00 - 18:00
일 10:00 - 18:00 화 10:00 - 18:00
수 10:00 - 18:00 목 10:00 - 18:00",Y,N,N,Y,N,Y,N
화성시미디어센터,전시/공연,37.2027848,127.074209,media.hcf.or.kr/index.asp,매주 일요일,09:00-18:00,Y,Y,N,N,Y,Y,Y
화성시민캠퍼스,레저/체육/공원,37.2281435,126.966425,u-life.hscity.go.kr/edu/index.do,,,Y,N,N,Y,Y,N,N
화성시역사박물관,전시/공연,37.13263825,126.92811,"hsmuseum.hscity.go.kr
",매주 월요일,평일 10:00~18:00주말 및 공휴일 10:00~18:00,Y,N,Y,Y,Y,Y,N
화성시종합경기타운,레저/체육/공원,37.13747112,126.924665,www.hsuco.or.kr/,,,Y,N,N,Y,Y,Y,N
화성아트홀,전시/공연,37.20296594,127.033203,www.hcf.or.kr/art/122,,9:00 ~ 18:00,Y,Y,Y,Y,Y,Y,Y
화성안녕온천구장,레저/체육/공원,37.20210382,127.003667,,,,N,N,N,N,N,N,N
화성야구장,레저/체육/공원,37.26487768,126.84448,,,,N,N,N,N,N,N,N
화성의옛터전시관,전시/공연,37.54555631,128.067014,www.nmhc.go.kr/,"매주 월,화요일(연휴일경우 그 다음날)
1월1일,추석 설날 당일","4월~10월 09:00~18:00
11월~3월 09:00~17:00",Y,N,Y,Y,Y,N,N
화성종합경기타운눈썰매장,레저/체육/공원,37.13747112,126.924665,,,,N,N,N,N,N,N,N
화성해양아카데미연구회,레저/체육/공원,37.18560049,126.651055,www.xn--2e0b27ih7h0rf9xfgnarv385cz0o76b4r.com/,매주 월요일휴무,매일 09:00 - 06:00,N,Y,N,Y,Y,N,Y
화성히어로즈베이스볼파크,레저/체육/공원,37.26629478,126.843616,,,,Y,N,N,N,Y,N,Y
화성히어로즈베이스볼파크,레저/체육/공원,37.26487768,126.84448,,,,N,N,N,N,N,N,N
화성GB야구장,레저/체육/공원,37.10133655,126.927104,,,,Y,N,N,N,Y,N,N
화성GC,레저/체육/공원,37.22474992,126.835008,www.hwaseonggc.com/,단체팀 기준 매주 토요일 일요일 공휴일 휴무,,Y,N,N,N,N,N,N
화순고인돌공원,문화관광/명소,34.97299455,126.932018,,,,N,N,N,N,N,N,N
화순공설운동장,레저/체육/공원,35.05012408,126.968613,,연중무휴,매일 05:00 ~ 23:00,Y,N,N,N,N,N,N
화순광업소운동장,레저/체육/공원,35.03534173,127.056599,,,,Y,N,N,N,N,N,N
화순군립석봉미술관,전시/공연,35.0733094,126.987523,sbart.or.kr/,"매주 월요일, 신정 구정 추석 연휴","3월-10월 10:00 - 18:00, 11월-2월 10:00 - 17:00",Y,N,N,N,N,N,N
화순금모래해수욕장,문화관광/명소,33.23860989,126.334858,,,,N,N,N,N,N,N,N
화순세계거석테마파크,문화관광/명소,34.98766247,126.91554,,,,N,N,N,N,N,N,N
화순아쿠아나,레저/체육/공원,35.16346755,127.083844,www.kumhoresort.co.kr/,,,Y,N,N,N,N,N,N
화순엘리체CC,레저/체육/공원,34.957045,126.916126,www.elichecc.co.kr/,,,Y,N,N,N,N,N,N
화순예술인촌,전시/공연,35.01288233,126.952236,hsartistvil.or.kr/,매주 월요일,10:00-17:00,Y,N,N,N,N,N,N
화순한천농악전수교육관,전시/공연,35.05959064,127.129971,,,,Y,N,N,N,N,N,N
화순CC,레저/체육/공원,34.97693042,126.899376,www.hwasuncc.co.kr/,,,Y,N,N,N,N,N,N
화순PGA골프장,레저/체육/공원,35.04964342,127.022181,www.pgakorea.com/,매월 넷째주 월요일,"3월-11월 평일 07:00 - 22:00 주말 07:00 - 21:00, 12월-2월 평일 08:00 - 21:00 주말 08:00 - 20:00",Y,N,N,N,N,N,N
화악산개울건너펜션,문화관광/명소,37.93811911,127.539239,,,입실 15:00 퇴실 12:00,Y,N,N,N,N,N,Y
화암동굴,문화관광/명소,37.35055716,128.795832,,,09:00 - 18:00 도보입장마감 16:30 / 모노레일 탑승마감 17:00,Y,N,N,Y,Y,N,N
화암약수,문화관광/명소,37.32980717,128.785679,,,,N,N,N,N,Y,N,N
화암추,문화관광/명소,35.47640247,129.408532,,,,N,N,N,N,N,N,N
화야산유원지,문화관광/명소,37.67454989,127.410828,,,,N,N,N,N,N,N,N
화왕산군립공원,레저/체육/공원,35.5448097,128.528225,www.cfmc.kr/sub.html?code=03_01&Radd=03_01,연중무휴,24시개방,Y,N,Y,Y,Y,N,N
화왕산성,문화관광/명소,35.54457445,128.534699,www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_2_0&ccbaCpno=1333800640000,연중무휴,상시개방,Y,N,N,N,Y,N,N
화왕산자연휴양림,문화관광/명소,35.54693079,128.567314,hwawang.foresttrip.go.kr/,,12:00 ~ 익일 12:00,Y,Y,N,N,Y,N,N
화원유원지,문화관광/명소,35.81133773,128.479621,,,,N,N,N,N,Y,N,N
화원자연휴양림,문화관광/명소,35.77179173,128.536739,,,,N,N,N,N,Y,N,N
화이트블럭천안창작촌,전시/공연,36.67749905,127.05722,whiteblock.org,연중무휴,10:00 - 18:00,Y,N,N,N,Y,N,N
화인베이스볼파크,레저/체육/공원,38.01205858,126.891371,www.gameone.kr/league/?lig_idx=407,,,N,N,N,N,N,N,N
화인산림욕장,문화관광/명소,36.38237924,127.668312,fineforest.modoo.at/,연중무휴,00:00 - 24:00,Y,N,N,N,Y,N,N
화장실박물관,전시/공연,37.31922693,126.978044,,매주 월요일,10:00~18:00,Y,N,N,Y,N,Y,N
화전드림풋살경기장,레저/체육/공원,37.61229745,126.864719,cafe.naver.com/kbs4584,무휴,"평일 14:00 - 02:00
주말 00:00 - 24:00",Y,N,N,N,N,N,N
화전분재예술원,전시/공연,37.60016431,126.876752,,매주 화요일,"11:30 - 21:00,  20:15 라스트오더
",Y,N,N,N,Y,N,N
화정공원,문화관광/명소,35.26173611,128.866238,,,,N,N,N,N,N,N,N
화정박물관,전시/공연,37.60454485,126.966082,www.hjmuseum.or.kr//,"매주 월요일, 1월 1일 설·추석연휴 ","화요일-일요일
10:00 - 18:00 (입장마감 17:00)",N,Y,Y,Y,Y,Y,Y
화조원,문화관광/명소,33.41130805,126.372005,,,,Y,N,Y,N,N,N,N
화지청소년문화회관,전시/공연,35.17523505,129.061938,,,,Y,Y,N,N,N,N,N
화진관광,문화관광/명소,36.2507096,129.371016,,,,N,N,N,N,N,N,N
화진미술관,전시/공연,35.2044476,128.570633,,,,N,N,N,N,N,N,N
화진포생태박물관,전시/공연,38.47218738,128.443621,www.gwgs.go.kr/prog/tursmCn/tour/sub02_01/view.do?cntno=53,연중무휴,09:00 ~ 18:00(동절기: 09:00 ~ 17:30),Y,N,Y,Y,Y,N,N
화진포역사안보전시관,전시/공연,38.47099371,128.436274,korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ebf95a62-014a-4458-a0e0-cfd24d43bcd6&big_category=undefined&mid_category=undefined&big_area=undefined&referrer=https%3A%2F%2Fterms.naver.com%2Fentry.naver%3FdocId%3D3337800%26cid%3D42856%26categoryId%3D42856,"	연중무휴","하절기 09:00 - 17:00, 동절기 09:00 - 16:30",Y,N,Y,Y,Y,N,N
화진포해수욕장,문화관광/명소,38.46362424,128.443806,www.gwgs.go.kr/prog/tursmCn/tour/sub02_02/view.do?cntno=85,,,Y,N,N,Y,Y,N,N
화진포해양박물관,전시/공연,38.48138177,128.435698,www.gwgs.go.kr/prog/tursmCn/tour/sub02_05/view.do?cntno=54,연중무휴,"매표시간 : 09:00 ~ 17:20(동절기: 09:00 ~ 17:00)
관람시간 : 09:00 ~ 18:00(동절기: 09:00 ~ 17:30), 연중무휴",Y,N,Y,Y,Y,N,N
화진해수욕장,문화관광/명소,36.26819395,129.361032,,,,Y,N,N,Y,Y,N,N
화천공설운동장,레저/체육/공원,38.0962874,127.701662,,,,Y,N,N,N,Y,N,N
화천문화원,전시/공연,38.10871906,127.704763,www.hcmunhwa.or.kr/,매주 주말,09:00~18:00.,Y,N,N,Y,Y,Y,N
화천민속박물관,전시/공연,38.09782649,127.704089,www.hcmuseum.kr/,매주 월요일,"09:00 - 17:30, 30분 전 입장 마감",Y,N,Y,Y,Y,Y,Y
화천보트장,레저/체육/공원,38.1007316,127.697064,,,,N,N,N,N,N,N,N
화천산천어축제산천어공방,전시/공연,38.10496763,127.70601,www.narafestival.com/01_icenara/,,"축제기간 중 상설운영
- 주중 : 09:00 ~ 17:00
- 주말 : 09:00 ~ 18:00",N,N,N,N,N,N,N
화천생태영상센터,전시/공연,38.09096987,127.698149,korean.visitkorea.or.kr/detail/ms_detail.do?cotid=046d2edf-987a-43bc-a134-cee0d7072f97&big_category=undefined&mid_category=undefined&big_area=undefined&referrer=https%3A%2F%2Fkorean.visitkorea.or.kr%2Fkor%2Fbz15%2Fwhere%2Fwhere_tour.jsp%3Fcid%3D1757894,매주 월요일,9:00-18:00,Y,N,N,Y,Y,N,Y
화천파로호100리산소길,문화관광/명소,38.07269165,127.682788,,,,N,N,N,N,Y,N,N
화천향토문화연구소,전시/공연,38.11740511,127.689142,www.hcmunhwa.or.kr/bbs/board.php?bo_table=sub8_1,,,N,N,N,N,N,N,N
화촌공설운동장,레저/체육/공원,37.74681497,127.960405,www.hongcheon.go.kr/reserv/selectRsvctmList.do?key=1246,,"3월 ~ 11월, 09:00 ~ 18:00
(조명시설이 없는 관계로 일몰 후에는 사용 불가)
12월 ~2월 까지는 동절기 사고위험이 있어 운동장을 폐쇄합니다",Y,N,N,Y,N,N,N
화폐박물관,전시/공연,37.79080491,126.697314,cafe.naver.com/currencymuseum/52,,"평일 11:00 - 17:00 화~금
주말 11:00 - 18:00
공휴일 11:00 - 18:00",Y,N,N,N,Y,N,N
화폐박물관,전시/공연,36.37847117,127.370534,museum.komsco.com,"매주 월요일
1월 1일, 설날 연휴, 추석 연휴, 정부지정 임시공휴일",10:00 ~ 17:00,Y,N,N,Y,Y,Y,Y
화포천농촌체험마을,문화관광/명소,35.3144691,128.758228,,,,N,N,N,N,N,N,N
화포해수욕장,문화관광/명소,34.85291616,127.486815,,,,N,N,N,N,Y,N,N
화학루,문화관광/명소,35.64463537,128.708441,,,,N,N,N,N,N,N,N
환경보전협회,문화관광/명소,37.48993059,127.396754,www.epa.or.kr/main.jsp,,,N,N,N,N,N,N,N
환경안전체험관,전시/공연,37.02550442,127.177472,,,,N,N,N,N,N,N,N
환경재생조형박물관,전시/공연,37.48362417,127.483407,,,"매일
10:00 - 15:00",N,N,N,N,N,N,N
환경재활용창작품연구회,전시/공연,37.53707416,126.828182,,무휴,10:00~18:00,N,N,N,N,Y,N,N
환경전시관,전시/공연,34.75422056,127.701052,yslib.yeosu.go.kr/front/,"매월 첫 번째 목요일
대청소일
일요일을 제외한 법정 공휴일(일요일이 법정공휴일인 경우 )
도서관 사정으로 인한 임시","학습실 (주중)07:30 ~ 22:00	(주말)07:30 ~ 22:00
자료실 (주중)09:00 ~ 18:00	(주말)09:00 ~ 17:00",Y,N,N,N,N,N,N
환경체험관,전시/공연,37.63014618,127.345393,www.ncuc.or.kr/main/1374,매주 월요일,10:00~17:00,Y,N,N,Y,Y,Y,Y
환기미술관,전시/공연,37.59408777,126.966114,whankimuseum.org,"매주 월요일, 신정, 구정, 추석 연휴",10:00 - 18:00,Y,N,N,N,Y,N,Y
환상선눈꽃열차,문화관광/명소,36.99271521,129.084932,,무휴,상시개방,Y,N,N,Y,Y,Y,Y
환호해맞이공원,레저/체육/공원,36.06771584,129.393047,www4.pohang.go.kr/pohang/7216/subview.do,무휴,00:00~24:00,Y,N,Y,Y,Y,Y,N
환희컵박물관환타피아엠,전시/공연,37.7744783,128.943098,www.cupmuseum.org/xIndex.php?xch=00001&xid=info4,매주 월요일,"화~일 하절기 09:30~18:00
동절기 09:30~17:00",Y,N,N,N,N,Y,N
활성유원지,문화관광/명소,35.49714064,128.783322,,,,N,N,N,N,Y,N,N
활주로7080공연장,전시/공연,37.66349022,126.767466,,,,N,Y,N,N,N,N,N
활판인쇄박물관,전시/공연,37.70848115,126.686793,www.letterpressmuseum.co.kr/,"설, 추석 당일 휴무",오전 9시~오후6시,Y,N,N,N,Y,N,Y
